timestamp,day_of_week,hour,zone,tag_id,metric,value,classification,alert,pipeline_latency_ms,packet_transmitted,battery_co2_saved_g,ambient_co2_overhead_g
2026-08-01T23:30:00+00:00,Saturday,23,greenhouse-A,a3b1799d0cce,temperature_c,,NO_TRANSMISSION,False,,0,544.8,22.7
2026-08-01T23:30:00+00:00,Saturday,23,greenhouse-A,bdd640fb7d62,temperature_c,,NO_TRANSMISSION,False,,0,544.8,22.7
2026-08-01T23:30:00+00:00,Saturday,23,greenhouse-A,392456de347a,temperature_c,,NO_TRANSMISSION,False,,0,544.8,22.7
2026-08-01T23:30:00+00:00,Saturday,23,greenhouse-A,6c0311990f41,temperature_c,16.7,NORMAL,False,0.45,1,545.28,22.72
2026-08-01T23:30:00+00:00,Saturday,23,greenhouse-A,17fc695a771f,temperature_c,,NO_TRANSMISSION,False,,0,545.28,22.72
2026-08-01T23:30:00+00:00,Saturday,23,greenhouse-B,8b8148f670dd,temperature_c,18.15,NORMAL,False,0.174,1,545.76,22.74
2026-08-01T23:30:00+00:00,Saturday,23,greenhouse-B,de8a774b51be,temperature_c,,NO_TRANSMISSION,False,,0,545.76,22.74
2026-08-01T23:30:00+00:00,Saturday,23,greenhouse-B,b2b9437aae35,temperature_c,,NO_TRANSMISSION,False,,0,545.76,22.74
2026-08-01T23:30:00+00:00,Saturday,23,greenhouse-B,472293896e3d,temperature_c,,NO_TRANSMISSION,False,,0,545.76,22.74
2026-08-01T23:30:00+00:00,Saturday,23,greenhouse-B,562b0f792f7c,temperature_c,,NO_TRANSMISSION,False,,0,545.76,22.74
2026-08-01T23:35:00+00:00,Saturday,23,greenhouse-A,a3b1799d0cce,temperature_c,,NO_TRANSMISSION,False,,0,545.76,22.74
2026-08-01T23:35:00+00:00,Saturday,23,greenhouse-A,bdd640fb7d62,temperature_c,,NO_TRANSMISSION,False,,0,545.76,22.74
2026-08-01T23:35:00+00:00,Saturday,23,greenhouse-A,392456de347a,temperature_c,16.04,NORMAL,False,0.456,1,546.24,22.76
2026-08-01T23:35:00+00:00,Saturday,23,greenhouse-A,6c0311990f41,temperature_c,16.8,NORMAL,False,0.517,1,546.72,22.78
2026-08-01T23:35:00+00:00,Saturday,23,greenhouse-A,17fc695a771f,temperature_c,,NO_TRANSMISSION,False,,0,546.72,22.78
2026-08-01T23:35:00+00:00,Saturday,23,greenhouse-B,8b8148f670dd,temperature_c,,NO_TRANSMISSION,False,,0,546.72,22.78
2026-08-01T23:35:00+00:00,Saturday,23,greenhouse-B,de8a774b51be,rssi_dbm,-62.8,NORMAL,False,0.221,1,547.2,22.8
2026-08-01T23:35:00+00:00,Saturday,23,greenhouse-B,b2b9437aae35,temperature_c,,NO_TRANSMISSION,False,,0,547.2,22.8
2026-08-01T23:35:00+00:00,Saturday,23,greenhouse-B,472293896e3d,temperature_c,,NO_TRANSMISSION,False,,0,547.2,22.8
2026-08-01T23:35:00+00:00,Saturday,23,greenhouse-B,562b0f792f7c,temperature_c,,NO_TRANSMISSION,False,,0,547.2,22.8
2026-08-01T23:40:00+00:00,Saturday,23,greenhouse-A,a3b1799d0cce,temperature_c,16.95,NORMAL,False,0.482,1,547.68,22.82
2026-08-01T23:40:00+00:00,Saturday,23,greenhouse-A,bdd640fb7d62,temperature_c,,NO_TRANSMISSION,False,,0,547.68,22.82
2026-08-01T23:40:00+00:00,Saturday,23,greenhouse-A,392456de347a,rssi_dbm,-57.5,NORMAL,False,0.22,1,548.16,22.84
2026-08-01T23:40:00+00:00,Saturday,23,greenhouse-A,6c0311990f41,temperature_c,,NO_TRANSMISSION,False,,0,548.16,22.84
2026-08-01T23:40:00+00:00,Saturday,23,greenhouse-A,17fc695a771f,rssi_dbm,-59.3,NORMAL,False,0.483,1,548.64,22.86
2026-08-01T23:40:00+00:00,Saturday,23,greenhouse-B,8b8148f670dd,temperature_c,17.63,NORMAL,False,0.411,1,549.12,22.88
2026-08-01T23:40:00+00:00,Saturday,23,greenhouse-B,de8a774b51be,temperature_c,,NO_TRANSMISSION,False,,0,549.12,22.88
2026-08-01T23:40:00+00:00,Saturday,23,greenhouse-B,b2b9437aae35,rssi_dbm,-63.6,NORMAL,False,0.314,1,549.6,22.9
2026-08-01T23:40:00+00:00,Saturday,23,greenhouse-B,472293896e3d,temperature_c,,NO_TRANSMISSION,False,,0,549.6,22.9
2026-08-01T23:40:00+00:00,Saturday,23,greenhouse-B,562b0f792f7c,temperature_c,,NO_TRANSMISSION,False,,0,549.6,22.9
2026-08-01T23:45:00+00:00,Saturday,23,greenhouse-A,a3b1799d0cce,temperature_c,,NO_TRANSMISSION,False,,0,549.6,22.9
2026-08-01T23:45:00+00:00,Saturday,23,greenhouse-A,bdd640fb7d62,temperature_c,,NO_TRANSMISSION,False,,0,549.6,22.9
2026-08-01T23:45:00+00:00,Saturday,23,greenhouse-A,392456de347a,temperature_c,,NO_TRANSMISSION,False,,0,549.6,22.9
2026-08-01T23:45:00+00:00,Saturday,23,greenhouse-A,6c0311990f41,temperature_c,,NO_TRANSMISSION,False,,0,549.6,22.9
2026-08-01T23:45:00+00:00,Saturday,23,greenhouse-A,17fc695a771f,temperature_c,17.19,NORMAL,False,0.482,1,550.08,22.92
2026-08-01T23:45:00+00:00,Saturday,23,greenhouse-B,8b8148f670dd,temperature_c,,NO_TRANSMISSION,False,,0,550.08,22.92
2026-08-01T23:45:00+00:00,Saturday,23,greenhouse-B,de8a774b51be,temperature_c,,NO_TRANSMISSION,False,,0,550.08,22.92
2026-08-01T23:45:00+00:00,Saturday,23,greenhouse-B,b2b9437aae35,temperature_c,,NO_TRANSMISSION,False,,0,550.08,22.92
2026-08-01T23:45:00+00:00,Saturday,23,greenhouse-B,472293896e3d,temperature_c,,NO_TRANSMISSION,False,,0,550.08,22.92
2026-08-01T23:45:00+00:00,Saturday,23,greenhouse-B,562b0f792f7c,temperature_c,,NO_TRANSMISSION,False,,0,550.08,22.92
2026-08-01T23:50:00+00:00,Saturday,23,greenhouse-A,a3b1799d0cce,temperature_c,,NO_TRANSMISSION,False,,0,550.08,22.92
2026-08-01T23:50:00+00:00,Saturday,23,greenhouse-A,bdd640fb7d62,temperature_c,,NO_TRANSMISSION,False,,0,550.08,22.92
2026-08-01T23:50:00+00:00,Saturday,23,greenhouse-A,392456de347a,temperature_c,,NO_TRANSMISSION,False,,0,550.08,22.92
2026-08-01T23:50:00+00:00,Saturday,23,greenhouse-A,6c0311990f41,temperature_c,,NO_TRANSMISSION,False,,0,550.08,22.92
2026-08-01T23:50:00+00:00,Saturday,23,greenhouse-A,17fc695a771f,temperature_c,,NO_TRANSMISSION,False,,0,550.08,22.92
2026-08-01T23:50:00+00:00,Saturday,23,greenhouse-B,8b8148f670dd,temperature_c,,NO_TRANSMISSION,False,,0,550.08,22.92
2026-08-01T23:50:00+00:00,Saturday,23,greenhouse-B,de8a774b51be,temperature_c,,NO_TRANSMISSION,False,,0,550.08,22.92
2026-08-01T23:50:00+00:00,Saturday,23,greenhouse-B,b2b9437aae35,temperature_c,,NO_TRANSMISSION,False,,0,550.08,22.92
2026-08-01T23:50:00+00:00,Saturday,23,greenhouse-B,472293896e3d,temperature_c,,NO_TRANSMISSION,False,,0,550.08,22.92
2026-08-01T23:50:00+00:00,Saturday,23,greenhouse-B,562b0f792f7c,temperature_c,18.12,NORMAL,False,0.378,1,550.56,22.94
2026-08-01T23:55:00+00:00,Saturday,23,greenhouse-A,a3b1799d0cce,temperature_c,,NO_TRANSMISSION,False,,0,550.56,22.94
2026-08-01T23:55:00+00:00,Saturday,23,greenhouse-A,bdd640fb7d62,temperature_c,,NO_TRANSMISSION,False,,0,550.56,22.94
2026-08-01T23:55:00+00:00,Saturday,23,greenhouse-A,392456de347a,temperature_c,,NO_TRANSMISSION,False,,0,550.56,22.94
2026-08-01T23:55:00+00:00,Saturday,23,greenhouse-A,6c0311990f41,temperature_c,,NO_TRANSMISSION,False,,0,550.56,22.94
2026-08-01T23:55:00+00:00,Saturday,23,greenhouse-A,17fc695a771f,temperature_c,,NO_TRANSMISSION,False,,0,550.56,22.94
2026-08-01T23:55:00+00:00,Saturday,23,greenhouse-B,8b8148f670dd,temperature_c,,NO_TRANSMISSION,False,,0,550.56,22.94
2026-08-01T23:55:00+00:00,Saturday,23,greenhouse-B,de8a774b51be,temperature_c,18.6,NORMAL,False,0.175,1,551.04,22.96
2026-08-01T23:55:00+00:00,Saturday,23,greenhouse-B,b2b9437aae35,temperature_c,,NO_TRANSMISSION,False,,0,551.04,22.96
2026-08-01T23:55:00+00:00,Saturday,23,greenhouse-B,472293896e3d,temperature_c,19.01,NORMAL,False,0.23,1,551.52,22.98
2026-08-01T23:55:00+00:00,Saturday,23,greenhouse-B,562b0f792f7c,temperature_c,,NO_TRANSMISSION,False,,0,551.52,22.98
2026-08-02T00:00:00+00:00,Sunday,0,greenhouse-A,a3b1799d0cce,temperature_c,15.73,NORMAL,False,0.714,1,552.0,23.0
2026-08-02T00:00:00+00:00,Sunday,0,greenhouse-A,bdd640fb7d62,rssi_dbm,-55.8,NORMAL,False,0.393,1,552.48,23.02
2026-08-02T00:00:00+00:00,Sunday,0,greenhouse-A,392456de347a,rssi_dbm,-57.7,NORMAL,False,0.57,1,552.96,23.04
2026-08-02T00:00:00+00:00,Sunday,0,greenhouse-A,6c0311990f41,temperature_c,,NO_TRANSMISSION,False,,0,552.96,23.04
2026-08-02T00:00:00+00:00,Sunday,0,greenhouse-A,17fc695a771f,temperature_c,,NO_TRANSMISSION,False,,0,552.96,23.04
2026-08-02T00:00:00+00:00,Sunday,0,greenhouse-B,8b8148f670dd,temperature_c,,NO_TRANSMISSION,False,,0,552.96,23.04
2026-08-02T00:00:00+00:00,Sunday,0,greenhouse-B,de8a774b51be,temperature_c,,NO_TRANSMISSION,False,,0,552.96,23.04
2026-08-02T00:00:00+00:00,Sunday,0,greenhouse-B,b2b9437aae35,temperature_c,19.16,NORMAL,False,0.499,1,553.44,23.06
2026-08-02T00:00:00+00:00,Sunday,0,greenhouse-B,472293896e3d,temperature_c,17.77,NORMAL,False,1.885,1,553.92,23.08
2026-08-02T00:00:00+00:00,Sunday,0,greenhouse-B,562b0f792f7c,temperature_c,18.46,NORMAL,False,0.239,1,554.4,23.1
2026-08-02T00:05:00+00:00,Sunday,0,greenhouse-A,a3b1799d0cce,temperature_c,,NO_TRANSMISSION,False,,0,554.4,23.1
2026-08-02T00:05:00+00:00,Sunday,0,greenhouse-A,bdd640fb7d62,temperature_c,,NO_TRANSMISSION,False,,0,554.4,23.1
2026-08-02T00:05:00+00:00,Sunday,0,greenhouse-A,392456de347a,temperature_c,,NO_TRANSMISSION,False,,0,554.4,23.1
2026-08-02T00:05:00+00:00,Sunday,0,greenhouse-A,6c0311990f41,rssi_dbm,-58.5,NORMAL,False,0.286,1,554.88,23.12
2026-08-02T00:05:00+00:00,Sunday,0,greenhouse-A,17fc695a771f,temperature_c,,NO_TRANSMISSION,False,,0,554.88,23.12
2026-08-02T00:05:00+00:00,Sunday,0,greenhouse-B,8b8148f670dd,temperature_c,,NO_TRANSMISSION,False,,0,554.88,23.12
2026-08-02T00:05:00+00:00,Sunday,0,greenhouse-B,de8a774b51be,temperature_c,,NO_TRANSMISSION,False,,0,554.88,23.12
2026-08-02T00:05:00+00:00,Sunday,0,greenhouse-B,b2b9437aae35,rssi_dbm,-65.4,NORMAL,False,0.291,1,555.36,23.14
2026-08-02T00:05:00+00:00,Sunday,0,greenhouse-B,472293896e3d,temperature_c,,NO_TRANSMISSION,False,,0,555.36,23.14
2026-08-02T00:05:00+00:00,Sunday,0,greenhouse-B,562b0f792f7c,temperature_c,,NO_TRANSMISSION,False,,0,555.36,23.14
2026-08-02T00:10:00+00:00,Sunday,0,greenhouse-A,a3b1799d0cce,temperature_c,,NO_TRANSMISSION,False,,0,555.36,23.14
2026-08-02T00:10:00+00:00,Sunday,0,greenhouse-A,bdd640fb7d62,temperature_c,16.16,NORMAL,False,0.469,1,555.84,23.16
2026-08-02T00:10:00+00:00,Sunday,0,greenhouse-A,392456de347a,temperature_c,16.42,NORMAL,False,0.449,1,556.32,23.18
2026-08-02T00:10:00+00:00,Sunday,0,greenhouse-A,6c0311990f41,temperature_c,,NO_TRANSMISSION,False,,0,556.32,23.18
2026-08-02T00:10:00+00:00,Sunday,0,greenhouse-A,17fc695a771f,temperature_c,16.76,NORMAL,False,0.393,1,556.8,23.2
2026-08-02T00:10:00+00:00,Sunday,0,greenhouse-B,8b8148f670dd,temperature_c,,NO_TRANSMISSION,False,,0,556.8,23.2
2026-08-02T00:10:00+00:00,Sunday,0,greenhouse-B,de8a774b51be,temperature_c,,NO_TRANSMISSION,False,,0,556.8,23.2
2026-08-02T00:10:00+00:00,Sunday,0,greenhouse-B,b2b9437aae35,temperature_c,,NO_TRANSMISSION,False,,0,556.8,23.2
2026-08-02T00:10:00+00:00,Sunday,0,greenhouse-B,472293896e3d,temperature_c,,NO_TRANSMISSION,False,,0,556.8,23.2
2026-08-02T00:10:00+00:00,Sunday,0,greenhouse-B,562b0f792f7c,temperature_c,,NO_TRANSMISSION,False,,0,556.8,23.2
2026-08-02T00:15:00+00:00,Sunday,0,greenhouse-A,a3b1799d0cce,temperature_c,,NO_TRANSMISSION,False,,0,556.8,23.2
2026-08-02T00:15:00+00:00,Sunday,0,greenhouse-A,bdd640fb7d62,temperature_c,,NO_TRANSMISSION,False,,0,556.8,23.2
2026-08-02T00:15:00+00:00,Sunday,0,greenhouse-A,392456de347a,temperature_c,,NO_TRANSMISSION,False,,0,556.8,23.2
2026-08-02T00:15:00+00:00,Sunday,0,greenhouse-A,6c0311990f41,temperature_c,16.71,NORMAL,False,0.376,1,557.28,23.22
2026-08-02T00:15:00+00:00,Sunday,0,greenhouse-A,17fc695a771f,temperature_c,16.72,NORMAL,False,0.334,1,557.76,23.24
2026-08-02T00:15:00+00:00,Sunday,0,greenhouse-B,8b8148f670dd,temperature_c,,NO_TRANSMISSION,False,,0,557.76,23.24
2026-08-02T00:15:00+00:00,Sunday,0,greenhouse-B,de8a774b51be,temperature_c,18.78,NORMAL,False,0.512,1,558.24,23.26
2026-08-02T00:15:00+00:00,Sunday,0,greenhouse-B,b2b9437aae35,temperature_c,,NO_TRANSMISSION,False,,0,558.24,23.26
2026-08-02T00:15:00+00:00,Sunday,0,greenhouse-B,472293896e3d,temperature_c,18.87,NORMAL,False,0.732,1,558.72,23.28
2026-08-02T00:15:00+00:00,Sunday,0,greenhouse-B,562b0f792f7c,temperature_c,18.51,NORMAL,False,0.487,1,559.2,23.3
2026-08-02T00:20:00+00:00,Sunday,0,greenhouse-A,a3b1799d0cce,temperature_c,,NO_TRANSMISSION,False,,0,559.2,23.3
2026-08-02T00:20:00+00:00,Sunday,0,greenhouse-A,bdd640fb7d62,temperature_c,,NO_TRANSMISSION,False,,0,559.2,23.3
2026-08-02T00:20:00+00:00,Sunday,0,greenhouse-A,392456de347a,temperature_c,,NO_TRANSMISSION,False,,0,559.2,23.3
2026-08-02T00:20:00+00:00,Sunday,0,greenhouse-A,6c0311990f41,temperature_c,,NO_TRANSMISSION,False,,0,559.2,23.3
2026-08-02T00:20:00+00:00,Sunday,0,greenhouse-A,17fc695a771f,rssi_dbm,-59.6,NORMAL,False,0.569,1,559.68,23.32
2026-08-02T00:20:00+00:00,Sunday,0,greenhouse-B,8b8148f670dd,temperature_c,,NO_TRANSMISSION,False,,0,559.68,23.32
2026-08-02T00:20:00+00:00,Sunday,0,greenhouse-B,de8a774b51be,rssi_dbm,-63.8,NORMAL,False,0.418,1,560.16,23.34
2026-08-02T00:20:00+00:00,Sunday,0,greenhouse-B,b2b9437aae35,temperature_c,,NO_TRANSMISSION,False,,0,560.16,23.34
2026-08-02T00:20:00+00:00,Sunday,0,greenhouse-B,472293896e3d,temperature_c,,NO_TRANSMISSION,False,,0,560.16,23.34
2026-08-02T00:20:00+00:00,Sunday,0,greenhouse-B,562b0f792f7c,temperature_c,19.01,NORMAL,False,4.142,1,560.64,23.36
2026-08-02T00:25:00+00:00,Sunday,0,greenhouse-A,a3b1799d0cce,temperature_c,,NO_TRANSMISSION,False,,0,560.64,23.36
2026-08-02T00:25:00+00:00,Sunday,0,greenhouse-A,bdd640fb7d62,temperature_c,16.43,NORMAL,False,0.341,1,561.12,23.38
2026-08-02T00:25:00+00:00,Sunday,0,greenhouse-A,392456de347a,rssi_dbm,-60.2,NORMAL,False,0.488,1,561.6,23.4
2026-08-02T00:25:00+00:00,Sunday,0,greenhouse-A,6c0311990f41,temperature_c,,NO_TRANSMISSION,False,,0,561.6,23.4
2026-08-02T00:25:00+00:00,Sunday,0,greenhouse-A,17fc695a771f,temperature_c,16.58,NORMAL,False,0.259,1,562.08,23.42
2026-08-02T00:25:00+00:00,Sunday,0,greenhouse-B,8b8148f670dd,temperature_c,,NO_TRANSMISSION,False,,0,562.08,23.42
2026-08-02T00:25:00+00:00,Sunday,0,greenhouse-B,de8a774b51be,temperature_c,,NO_TRANSMISSION,False,,0,562.08,23.42
2026-08-02T00:25:00+00:00,Sunday,0,greenhouse-B,b2b9437aae35,temperature_c,,NO_TRANSMISSION,False,,0,562.08,23.42
2026-08-02T00:25:00+00:00,Sunday,0,greenhouse-B,472293896e3d,temperature_c,18.14,NORMAL,False,0.406,1,562.56,23.44
2026-08-02T00:25:00+00:00,Sunday,0,greenhouse-B,562b0f792f7c,temperature_c,,NO_TRANSMISSION,False,,0,562.56,23.44
2026-08-02T00:30:00+00:00,Sunday,0,greenhouse-A,a3b1799d0cce,temperature_c,,NO_TRANSMISSION,False,,0,562.56,23.44
2026-08-02T00:30:00+00:00,Sunday,0,greenhouse-A,bdd640fb7d62,temperature_c,,NO_TRANSMISSION,False,,0,562.56,23.44
2026-08-02T00:30:00+00:00,Sunday,0,greenhouse-A,392456de347a,temperature_c,16.29,NORMAL,False,0.262,1,563.04,23.46
2026-08-02T00:30:00+00:00,Sunday,0,greenhouse-A,6c0311990f41,temperature_c,,NO_TRANSMISSION,False,,0,563.04,23.46
2026-08-02T00:30:00+00:00,Sunday,0,greenhouse-A,17fc695a771f,temperature_c,16.08,NORMAL,False,0.432,1,563.52,23.48
2026-08-02T00:30:00+00:00,Sunday,0,greenhouse-B,8b8148f670dd,temperature_c,,NO_TRANSMISSION,False,,0,563.52,23.48
2026-08-02T00:30:00+00:00,Sunday,0,greenhouse-B,de8a774b51be,temperature_c,18.59,NORMAL,False,0.435,1,564.0,23.5
2026-08-02T00:30:00+00:00,Sunday,0,greenhouse-B,b2b9437aae35,temperature_c,,NO_TRANSMISSION,False,,0,564.0,23.5
2026-08-02T00:30:00+00:00,Sunday,0,greenhouse-B,472293896e3d,temperature_c,18.44,NORMAL,False,0.508,1,564.48,23.52
2026-08-02T00:30:00+00:00,Sunday,0,greenhouse-B,562b0f792f7c,rssi_dbm,-64.6,NORMAL,False,3.258,1,564.96,23.54
2026-08-02T00:35:00+00:00,Sunday,0,greenhouse-A,a3b1799d0cce,temperature_c,,NO_TRANSMISSION,False,,0,564.96,23.54
2026-08-02T00:35:00+00:00,Sunday,0,greenhouse-A,bdd640fb7d62,temperature_c,16.99,NORMAL,False,0.491,1,565.44,23.56
2026-08-02T00:35:00+00:00,Sunday,0,greenhouse-A,392456de347a,temperature_c,,NO_TRANSMISSION,False,,0,565.44,23.56
2026-08-02T00:35:00+00:00,Sunday,0,greenhouse-A,6c0311990f41,temperature_c,,NO_TRANSMISSION,False,,0,565.44,23.56
2026-08-02T00:35:00+00:00,Sunday,0,greenhouse-A,17fc695a771f,temperature_c,,NO_TRANSMISSION,False,,0,565.44,23.56
2026-08-02T00:35:00+00:00,Sunday,0,greenhouse-B,8b8148f670dd,temperature_c,,NO_TRANSMISSION,False,,0,565.44,23.56
2026-08-02T00:35:00+00:00,Sunday,0,greenhouse-B,de8a774b51be,temperature_c,,NO_TRANSMISSION,False,,0,565.44,23.56
2026-08-02T00:35:00+00:00,Sunday,0,greenhouse-B,b2b9437aae35,temperature_c,18.59,NORMAL,False,3.844,1,565.92,23.58
2026-08-02T00:35:00+00:00,Sunday,0,greenhouse-B,472293896e3d,temperature_c,18.67,NORMAL,False,0.366,1,566.4,23.6
2026-08-02T00:35:00+00:00,Sunday,0,greenhouse-B,562b0f792f7c,temperature_c,18.96,NORMAL,False,0.419,1,566.88,23.62
2026-08-02T00:40:00+00:00,Sunday,0,greenhouse-A,a3b1799d0cce,temperature_c,,NO_TRANSMISSION,False,,0,566.88,23.62
2026-08-02T00:40:00+00:00,Sunday,0,greenhouse-A,bdd640fb7d62,temperature_c,16.87,NORMAL,False,0.332,1,567.36,23.64
2026-08-02T00:40:00+00:00,Sunday,0,greenhouse-A,392456de347a,temperature_c,,NO_TRANSMISSION,False,,0,567.36,23.64
2026-08-02T00:40:00+00:00,Sunday,0,greenhouse-A,6c0311990f41,temperature_c,,NO_TRANSMISSION,False,,0,567.36,23.64
2026-08-02T00:40:00+00:00,Sunday,0,greenhouse-A,17fc695a771f,temperature_c,,NO_TRANSMISSION,False,,0,567.36,23.64
2026-08-02T00:40:00+00:00,Sunday,0,greenhouse-B,8b8148f670dd,temperature_c,,NO_TRANSMISSION,False,,0,567.36,23.64
2026-08-02T00:40:00+00:00,Sunday,0,greenhouse-B,de8a774b51be,temperature_c,18.57,NORMAL,False,0.462,1,567.84,23.66
2026-08-02T00:40:00+00:00,Sunday,0,greenhouse-B,b2b9437aae35,temperature_c,,NO_TRANSMISSION,False,,0,567.84,23.66
2026-08-02T00:40:00+00:00,Sunday,0,greenhouse-B,472293896e3d,temperature_c,18.81,NORMAL,False,0.299,1,568.32,23.68
2026-08-02T00:40:00+00:00,Sunday,0,greenhouse-B,562b0f792f7c,temperature_c,,NO_TRANSMISSION,False,,0,568.32,23.68
2026-08-02T00:45:00+00:00,Sunday,0,greenhouse-A,a3b1799d0cce,temperature_c,16.73,NORMAL,False,0.118,1,568.8,23.7
2026-08-02T00:45:00+00:00,Sunday,0,greenhouse-A,bdd640fb7d62,temperature_c,,NO_TRANSMISSION,False,,0,568.8,23.7
2026-08-02T00:45:00+00:00,Sunday,0,greenhouse-A,392456de347a,temperature_c,,NO_TRANSMISSION,False,,0,568.8,23.7
2026-08-02T00:45:00+00:00,Sunday,0,greenhouse-A,6c0311990f41,temperature_c,,NO_TRANSMISSION,False,,0,568.8,23.7
2026-08-02T00:45:00+00:00,Sunday,0,greenhouse-A,17fc695a771f,temperature_c,17.11,NORMAL,False,0.286,1,569.28,23.72
2026-08-02T00:45:00+00:00,Sunday,0,greenhouse-B,8b8148f670dd,temperature_c,,NO_TRANSMISSION,False,,0,569.28,23.72
2026-08-02T00:45:00+00:00,Sunday,0,greenhouse-B,de8a774b51be,temperature_c,19.09,NORMAL,False,0.356,1,569.76,23.74
2026-08-02T00:45:00+00:00,Sunday,0,greenhouse-B,b2b9437aae35,temperature_c,,NO_TRANSMISSION,False,,0,569.76,23.74
2026-08-02T00:45:00+00:00,Sunday,0,greenhouse-B,472293896e3d,temperature_c,17.84,NORMAL,False,0.366,1,570.24,23.76
2026-08-02T00:45:00+00:00,Sunday,0,greenhouse-B,562b0f792f7c,temperature_c,19.17,NORMAL,False,0.407,1,570.72,23.78
2026-08-02T00:50:00+00:00,Sunday,0,greenhouse-A,a3b1799d0cce,temperature_c,,NO_TRANSMISSION,False,,0,570.72,23.78
2026-08-02T00:50:00+00:00,Sunday,0,greenhouse-A,bdd640fb7d62,temperature_c,,NO_TRANSMISSION,False,,0,570.72,23.78
2026-08-02T00:50:00+00:00,Sunday,0,greenhouse-A,392456de347a,temperature_c,,NO_TRANSMISSION,False,,0,570.72,23.78
2026-08-02T00:50:00+00:00,Sunday,0,greenhouse-A,6c0311990f41,temperature_c,,NO_TRANSMISSION,False,,0,570.72,23.78
2026-08-02T00:50:00+00:00,Sunday,0,greenhouse-A,17fc695a771f,temperature_c,,NO_TRANSMISSION,False,,0,570.72,23.78
2026-08-02T00:50:00+00:00,Sunday,0,greenhouse-B,8b8148f670dd,temperature_c,,NO_TRANSMISSION,False,,0,570.72,23.78
2026-08-02T00:50:00+00:00,Sunday,0,greenhouse-B,de8a774b51be,temperature_c,,NO_TRANSMISSION,False,,0,570.72,23.78
2026-08-02T00:50:00+00:00,Sunday,0,greenhouse-B,b2b9437aae35,temperature_c,,NO_TRANSMISSION,False,,0,570.72,23.78
2026-08-02T00:50:00+00:00,Sunday,0,greenhouse-B,472293896e3d,temperature_c,18.32,NORMAL,False,0.05,1,571.2,23.8
2026-08-02T00:50:00+00:00,Sunday,0,greenhouse-B,562b0f792f7c,temperature_c,18.21,NORMAL,False,3.948,1,571.68,23.82
2026-08-02T00:55:00+00:00,Sunday,0,greenhouse-A,a3b1799d0cce,temperature_c,,NO_TRANSMISSION,False,,0,571.68,23.82
2026-08-02T00:55:00+00:00,Sunday,0,greenhouse-A,bdd640fb7d62,rssi_dbm,-57.7,NORMAL,False,0.573,1,572.16,23.84
2026-08-02T00:55:00+00:00,Sunday,0,greenhouse-A,392456de347a,temperature_c,,NO_TRANSMISSION,False,,0,572.16,23.84
2026-08-02T00:55:00+00:00,Sunday,0,greenhouse-A,6c0311990f41,temperature_c,,NO_TRANSMISSION,False,,0,572.16,23.84
2026-08-02T00:55:00+00:00,Sunday,0,greenhouse-A,17fc695a771f,rssi_dbm,-57.3,NORMAL,False,0.204,1,572.64,23.86
2026-08-02T00:55:00+00:00,Sunday,0,greenhouse-B,8b8148f670dd,temperature_c,18.73,NORMAL,False,0.535,1,573.12,23.88
2026-08-02T00:55:00+00:00,Sunday,0,greenhouse-B,de8a774b51be,temperature_c,,NO_TRANSMISSION,False,,0,573.12,23.88
2026-08-02T00:55:00+00:00,Sunday,0,greenhouse-B,b2b9437aae35,temperature_c,19.44,NORMAL,False,0.366,1,573.6,23.9
2026-08-02T00:55:00+00:00,Sunday,0,greenhouse-B,472293896e3d,temperature_c,,NO_TRANSMISSION,False,,0,573.6,23.9
2026-08-02T00:55:00+00:00,Sunday,0,greenhouse-B,562b0f792f7c,temperature_c,,NO_TRANSMISSION,False,,0,573.6,23.9
2026-08-02T01:00:00+00:00,Sunday,1,greenhouse-A,a3b1799d0cce,temperature_c,16.2,NORMAL,False,0.374,1,574.08,23.92
2026-08-02T01:00:00+00:00,Sunday,1,greenhouse-A,bdd640fb7d62,temperature_c,,NO_TRANSMISSION,False,,0,574.08,23.92
2026-08-02T01:00:00+00:00,Sunday,1,greenhouse-A,392456de347a,temperature_c,,NO_TRANSMISSION,False,,0,574.08,23.92
2026-08-02T01:00:00+00:00,Sunday,1,greenhouse-A,6c0311990f41,temperature_c,,NO_TRANSMISSION,False,,0,574.08,23.92
2026-08-02T01:00:00+00:00,Sunday,1,greenhouse-A,17fc695a771f,temperature_c,15.69,NORMAL,False,0.235,1,574.56,23.94
2026-08-02T01:00:00+00:00,Sunday,1,greenhouse-B,8b8148f670dd,temperature_c,18.98,NORMAL,False,0.346,1,575.04,23.96
2026-08-02T01:00:00+00:00,Sunday,1,greenhouse-B,de8a774b51be,temperature_c,,NO_TRANSMISSION,False,,0,575.04,23.96
2026-08-02T01:00:00+00:00,Sunday,1,greenhouse-B,b2b9437aae35,temperature_c,,NO_TRANSMISSION,False,,0,575.04,23.96
2026-08-02T01:00:00+00:00,Sunday,1,greenhouse-B,472293896e3d,temperature_c,19.17,NORMAL,False,0.627,1,575.52,23.98
2026-08-02T01:00:00+00:00,Sunday,1,greenhouse-B,562b0f792f7c,temperature_c,19.37,NORMAL,False,0.51,1,576.0,24.0
2026-08-02T01:05:00+00:00,Sunday,1,greenhouse-A,a3b1799d0cce,temperature_c,,NO_TRANSMISSION,False,,0,576.0,24.0
